ReviewID,ReviewText,Sentiments
159464511,"Stayed 3 night surprise weekend away . husband book hotel close train station reasonable price . arrive siad picture mis-leading , see photo bookings.com would agree - room bathroom alot small picture suggest . say , perfectly fine price . close station n't disturb outside noise . noise ( minimal ) come staff set breakfast morning . room basic small , clean , Breakfast bite disappoint . first morning run bread . Tea , coffee fruit juice provide selection strange pastry . croissant bread roll meat cheese would expect continent . Fruit apple orange - maybe n't right time year lovely fresh fruit people mention ! would recommend budget traveller want somewhere cheap convenient night . sight Pisa within half hour walk .",0
143700684,"spend night Hotel Rosetto , October 16/17 , 2012 . room 13 , real single , small suffocate . Room acceptable hotel half-way train bus station , convenient since reach Pisa even plane train leave early next morning bus . person reception ( even morning kind enough help carry suitcase stair ( elevator ) . , complain room except fact think expensive 55 eur/night , end tourist season .",0
134722367,Perfectly pleasant hotel near train station . room decent size 4 people . area around hotel pretty typical close train station . come back room 10:30 pas 2 vagrant . Across hotel liquor store group young men drink bottle booze paper bag congregate . cross street avoid trouble . hotel staff friendly helpful . Breakfast dissapointing . croissant dry stale . pan scramble egg burn . price low end various hotel look . Next time might look something bite ambience different part town depend upon price .,0
66616012,"room - clean , massive TV , ensuite bathroom.Location - Quite easy access main site , far enough center accessible car without much stress . Sat Nav recommend . Best Bit - Cheap ChearfulNot good - coffee , breakfast.Summary - serf purpose . Probably would n't want stay long .",0
210214085,Great location also staff friendly . stay two night find accessible require short stopover . Clean roomy n't take meal ca n't comment . hotel u situate right across railway station taxi rank also . upgrade work carry find noisy though .,0
656594913,"stay 2 nights,1 day . personal friendly . room ( double bed room standard ) small . Good bathroom . Price minibar high . Parking place cost 20 euro 1 night .",0
289560304,"Name hotel actually NH Cavalieri , NH Pisa . Anyway , hotel good NH hotel improve year ago . room good aircondition modern . room small , good hotel . Typical NH breakfast good good many small italian hotel . Stayed hotel 6-8 time business always use hotel Pisa . Hotel locate downtown like 20 min walk tower . Located 100 meter railway station Pisa .",0
288758966,hotel look good quality build however checkin awful take long time someone could speak English weird consider hotel international standard want ask question could not.We choose hotel want eat dinner -- cut paste follow website & quot ; Ristorante dei Cavalieri excellent spot sample Tuscanyâs tasty dish . & quot ; Ooohhh chance restaurant remain stubbornly closed.We upmarket room tea/coffee tray supply milk.The breakfast nice travel train location opposite great . -- seem bus include hop-on hop-off tour bus also stop outside excellent location however struggle locate restaurant easy walk distance could find one quite expensive .,0
163947801,"Hotel opposite Pisa Central rail station 10 minute stroll popular lean tower . room slightly bad wear flake plaster well rest comfy bed full air condition . Wi-fi connection disappoint signal week , hotel claim provide 256kbs could get 68kbs ( free first 24 hour ) . Breakfast good selection pastry , cereal , hot food good coffee . would recommend hotel n't rely Internet .",0
501990813,"arrive one night stay 13 July . Entered front door , two people reception . first impression hotel , Went reception desk wait . wait . two people look PC screen finally realise guest arrive . One female trainee person , man , assume fully train . produce reservation document look foreign document finally check room 412 . also motorway toll ticket receive machine accept euro note . Italian ask help regard payment . hand back u , help . trainee work somebody zero customer service , good start career.Went room 412 . nice clean room , air con quiet bed comfortable . complaint room although wifi weak.Breakfast good , usual buffet offer enjoy . Checkout 14th professionally handled.All good stay ruin poor reception staff day .",0
499728963,"hotel clean modern , although sound proof window allow outside noise . Check painful due lack available staff , may unusual , maybe ... Location convenient walk area , shop , station . Computer function , could print ticket . Noticed several guest issue room key , fine . Overall would recommend hotel short stay , search elsewhere long option .",0
218531647,"Let 's begin staff . ( almost ) staff hotel act though long want job . unfriendly , inability smile , attempt create corporate feel , sadly fail this.I stay hotel two separate occasion week , find definitely worth pay slightly lodge 'Superior ' room . modern feel , significantly powerful air condition , good bathroom , ( standard opinion ) kettle . However , must note room soundproof excellent . Additionally , WiFi work well room additional charge . Considering impersonal corporate feel hotel , surprise TV channel selection poor , flat screen set find Superior room . Disappointingly , card key work occasionally , go stair time sort out.Overall , hotel sufficient , location useful , train station , shuttle bus airport doorstep . Also positive side , Breakfast NH Cavalieri reasonably good , particularly enjoy panna cotta occasion ! Despite , would n't stay hotel able find something else reasonable price area .",0
217605778,"hotel great location access main train station bus . also 20 minute stroll main sight . However , staff generally cold , unhelpful sexist prefer talk male partner even though book payment name . go far change name book partner 's surname photocopy passport . rude ! book Superior Room get double bed . Instead get two single wheel push together , move slight turn . conducive good night sleep . room spare blanket actually cold night despite turn air con . bathrobe sofa-bed describe room facility description . room clean presentably stylish small . nice bathroom bath big stain ceiling . wall thin could hear neighbour television talk night . tea make facility coffee milk provide . ring reception ask could n't help u . Overall , friendly helpful staff .",0
484245865,"hotel 's location outside railway station , could option.My room standard single , quite small definitively standard 4 star hotel . numerous shortcoming , plug far form bed , furniture outdated , absence cleanness feel , mirror absent bathroom . minibar breakfast price proportional 4 star , however ... Reading review seem part hotel renew , well , seem get still-to-be-renewed part . price pay much good hotel available.Wifi include fast enough.Personnel kind professional .",0
36686912,One night stay way airport . modern . Would suit Mr Gadget Man . Minimalism theme . Acquired taste u . Quality en suite furnish poor . En suite wet room . Seemed good idea shower . Water stay whole floor like swim pool . Simply clean teeth mean go paddle.The staff extremely unfriendly unwelcoming . reluctant help air condition problem room . ask best way get airport . 10 euro taxi ride around mile good reccommendation . train bus ( right outside hotel ) cheap easy . tell . clean remarkably quiet consider location . clinical however . previous 12 day Italy wonderful . pity hotel spoil . Go Grand Hotel Bonnano instead . quite good location hotel full character charm friendly welcome staff .,0
34218645,"Half hotel refurbish half n't . 're refurbish bite nice , modern hotel . 're , crap . one night manage sample . non refurbish room 1.30am aircon noisily fail . 2.00am one refurbish room nice . Location wise fair walk Tower , close train station . fair way main tourist area , wise location OK .",0
149711440,"girlfriend spend weekend Pisa thank Ryanair , stay NH lure refurbish room , see lean tower rain help Italian economy spend money & quot ; Saldi & quot ; ( although say Belgium reduction big ) . hotel ..... average 'd say . room indeed refurbish , guess forget lamp bed contain electrical wire tap together . Also control airconditioning mean quite warm room , double door balcony one really refurbish bite ..... mmmmmmmm ....... small thing nonetheless felt bite le satisfy pay bill . Breakfast 4-star .... average . Needs work , although staff nice helpful .",0
145792725,stay one night solely see lean tower take 20 minute walk hotel . room basic clean . hotel refurbish unfortunately room wasnât one refurbish room look good . good location train station across road . lift slow shudder slightly unnerving.Breakfast ok floor sticky walk free WIFI lobby area .,0
145228166,"Steps main railway station 1km Pisa airport , short walk old town centre Leaning Tower Pisa . four star hotel n't exactly best area town , convenient.However , four star rat exaggerate fail deliver . Though comfortable , leave hotel feel let service , lack attention , poorly maintain in-room facilities.Room 107 good size two twin bed , high ceiling , patio door small balcony overlook square Pisa Central train station . bathroom large clean , good selection soap shower gel . good size closet , small desk make decent room overall.The TV turn , channel 'no service available time ' entire stay . mini bar fridge n't work , leave selection overprice warm drink . One two lamp bed function . extra outlet charge mobile electronic device , except bathroom spare plug electric shaver available.Reception hallway modern clean . breakfast good selection hotel Italy , nothing exceptional.Nh Cavalieri serve purpose , disappoint hotel fell short expectation 4 star , Italy thing generally over-rated , n't expect quality Nh Hotels , least Pisa .",0
144404348,"NH Cavalieri average hotel , nothing special meet requirement quite nicely . Good : Located across road train station make great place use base explore Tuscany - Firenze Lucca reach quite easily inexpensively . lot local restaurant - try Da Michele street back hotel . Plenty toiletry room . Breakfast pretty good wide selection complaint coffee.The Bad : Small room date decoration lumpy bed mattress well overdue replace . Polite friendly staff , even restaurant , bar , air condition noisy could turn . Breakfast Coffee vend machine - Italy- unbelievableFinally , nothing hotel train station area haunt street hawker sell sort counterfeit good also high number beggar . Make sure keep personal belong , wallet purse secure . Pickpockets operate area .",0
557008814,"lobby nicely decorate . However , room big , out-dated . Carpet wear . 's right cross train station . close window , noise wo n't bother sleep . Breakfast average . Bed comfortable .",0
135409374,"good thing hotel location especially travel train 's . Breakfast OK room ( standard double room ) felt rather cramp free Internet ( free WI FI connection reception area slow ) . Additionally stain carpet hall hole/dent room wall . bathroom nice bad smell come sink . Overall , feel like 4-star-hotel .",0
215222562,"first book Hotel , accidentally click wrong arrival date . rebooked Hotel correct date duly arrive . explain predicament staff rude unhelpful . Hotel refuse refund money incorrect book . whole stay become unpleasant experience . sign everywhere Italy say beware thief pickpocket . listen .",0
629767914,"hotel far 4 star . room basic need renovation . 150usd per night , could choose much good one Octobers high season . good point location across pisa train station . room motel level . staff nice helpful.I go back recommend .",0
18247205,"wife stay Jolly Cavalieri Hotel Pisa - part NH Group hotel - four night late July . think good deal use Active book service - 320 euro B & ; B basis . hotel undergo refurbishment room 4th floor look recently finish , good size room , wall mount flat screen TV , refrigerate mini bar , safe , modern bathroom , bath shower.Breakfast buffet style excellent good selection choose . eat restaurant.The hotel directly opposite railway station , make trip Florence , Liverno Lucca easy . Florence must , Lucca certainly recommended.It probably 20 min walk Tower hotel , bus available.We eat four restaurant / pizzeriasThe near Da Michel , food good , happy waiter.We find difficultly find restaurant Monday night , finally eat Cafe Pisa locate close Tower , good food excellent service would certainly recommend it.I stumble across pizzeria 5 min hotel , Le Scuderie , end Via Del Carmine . Great atmosphere , food cheap house wine . pizza charge metre . Definitely recommend .",0
177793858,"Good location nearby Central Station , good traveller . Walking distance Duomo/Tower 10-15 Min.WeÂ´ve book standard room - due a/c-problems , get free upgrade superior room . standard room quite hit , least book superior room recommended.Breakfast buffet good , service fair .",0
118338514,"best thing NH Cavalieri hotel opposite Pisa 's main train station , 's perfect travel airport ( 6minutes ) city Italy . would score slightly high , n't hotel B & ; Bs stay arrival . balcony 5th floor nice inclusive breakfast ( get deal ) good , too.Unfortunately , stay 2 great hotels/B & ; Bs Florence prior arrival say , service NH par . terrible , others - initial friendly greet personal service receive throughout stay , NH hotel could compete.While check , NH ask sign market scheme . refuse , say market purpose , make checking-in easy next time around . Sadly , 've stay NH hotel ( accidentally sign market scheme ) every check-in still long laborious . also receive unwanted junk email them.The hallway smell cigarette , thankfully , room n't . bathroom need major overhaul bring 21st century .",0
118022242,"stay hotel 2 night August & ; 1 night begin September . husband & ; book superior room 3 night & ; standard room daughter & ; friend 3 night . 1st 2 night daughter upgrade also superior room , nice . However , notice difference return 3rd night & ; standard room , desperate need renovation - appear half hotel renovate , half . Buffet breakfast good . Hotel & quot ; bar & quot ; seem permanetly close . Hotel right opposite railway station , convenient on-going travel day Florence , Lucca coast . take taxi airport hotel take 5 minute cost 10 Euros . many restaurant direct area , find lovely traditional Italian restaurant back hotel . Approximately 20 minute walk Leaning Tower Pisa , definitely worth visit .",0
139614175,"room size postage stamp . meet another single woman traveler ( train Siena ) stay hotel well , come conclusion hotel . - definitely look like corporate website photos.Without question , hotel centrally located.The room amenity ok , soaps/shampoos probably nice part stay . Breakfast good . Internet usage intermittent . would probably stay simply expect pay .",0
223118813,"Modern hotel across road railway station , Stayed one night August travel Florence train . Room clean bed large comfortable . Breakfast ok , Italy experience know good breakfast . Carpets land corridor stain dirty .",0
476103279,"daughter stay 3 night April 2nd 2017 , room 409 overlook train station.Not much storage space , small wardrobe , safe , drawer keep item case.Bedside table n't even drawer in.The room get hot night hard get sleep , mention reception say air con n't April.With room hot think available year , could hear quest complain too.Location good , handy train station , walk everywhere hotel .",0
353852359,"Hotel 's location really good , stay 2 night , right opposite main station ( take direct train Florence , around 8 euro single adult ticket ) . hotel also within walk distance lean tower Pisa . fly Pisa airport London Heathrow , frequent bus service airport pisa central train station ( around 1.30 euro buy ticket airport buy ticket bus little bite ) .The hotel staff friendly average . go room , notice half corridor new modern half old . Unfortunately , get put old half surprise , room date inside small also ( relatively clean ) , unlike main hotel photo , show modern green colour theme room . room big flat screen tv n't use , mini bar , kettle , old look safe small wardrobe hang coats.Inside room , window open wide , enough climb easily . room really warm , try open window sleep n't feel safe leave open night , turn heat yet still warm . call reception twice , first time say check , go sleep `` air condition/ heat `` switch set 10C wake sweat night . call reception tell turn heat ( early night effect cool room ) nothing else . choice leave window open night , sleep well night little disappoint .",0
156476391,Good arrival departure next station . long walk lean tower town pleasant problem . Standard quality clean adequate . Internet slow free .,0
27753522,"reviewer state , hotel right station . good breakfast comfortable bed slightly make substandard room allocate - one sorely need decoration . 've good room Travelodge.Unless really heavy luggage , use Bologna hotel ( 10 min walk station ) outbound journey .",0
27244817,"reasonable hotel , convenient station 20 min walk Leaning Tower etc.Small room Ok one night stay . Bathroom little date clean .",0
151839962,"'s realy good , fun couple night leave . Walking close train station ( 1 miniute ) 20 minute walk hip nice entertainment district . However , next time would chosse hotel city centre .",0
479556855,"hotel locate conveniently train station . room modern clean lack hotel safe ( unusual hotel category ) . However main problem face service front desk staff , find rude , uncaring completely unacceptable . one instance , front desk staff actually ignore wait ask question even look ask . experience , find hard recommend despite convenience location , especially tourist may need seek help staff . 've receive much good service hotel would expect much .",0
120311137,"last fifteen year work close Pisa never chance stay Cavalieri . test many hotel . Cavalieri good fame . Price/quality acceptable . expect something bite good . breakfast hall well service , nice , clean refine . Rooms well furnish standardize since new build ( easy old town Pisa ) bite old . WiFi free room surprise , give level .",0
33491976,"Stayed hotel three night week Tuscan countryside , mainly enable u visit Florence Lucca train instead take car ( course Pisa . ) also accommodate early trip airport departure home . hotel 's proximity station clincher make hotel choice , purpose excellent , However hotel modern quite clinical 's decor typical city hotel ambience . Staff verge unfriendly helpful . Room small , OK little time spend . Breakfast mediochre . struggle find decent place eat even area Pisa . n't encounter problem unsavoury character hang around area reviewer suggest , handful drink outside station one afternoon disappear soon get dark . Although n't particularly impress hotel di n't pa hotel Pisa stand aout somewhere would really want stay hotel serve 's purpose u .",0
180031053,"allocate room refurbish many year pay price quality room . shabby , carpet old television old work . saw refurbish room would happy allocate one . choose hotel proximity airport size Pisa distance airport really issue . stay great hotel Italy real let .",0
179677420,"Great location bus airport stop outside door ! , check staff efficient could & quot ; smile & quot ; transplant , din room staff fine , breakfast good elsewhere , room fine bite tire , crack tile bathroom etc . , look like ready bite TLC , front room overlook busy Piazza ( standard room ) , noisy.We city break use Pisa base , railway & ; bus across road could good , would stay convenient location , lack proper bar area nuisance group think would upgrade room see good",0
118338597,"hotel quite modern , find twin room small hot . airconditioner work large window open noisy . noise continue night . stay 2 night room clean well . breakfast best thing load fruit everything else could ever want . location great interest easy walk Leaning Tower .",0
467279036,"Make sure get refurbish room front , rear room allocate arrival bite tire air con did'nt work move . Breakfast good . Location station ideal many place eat even close hotel .",0
143044171,"hotel locate right opposite train station excellent travel rail . arrive car thankfully sit nav guide u . hotel secure garage park number night , cost , course . hotel quite nice modern area around hotel n't somewhere walk around night , felt quite intimidate local young men hang around cafe etc night . catch train Leaning Tower Pisa , one stop away train station . Decent enough hotel , shame location .",0
142186182,"Ok hotel , decor bite date . Good location station far lean tower pisa .",0
207500994,"typical chain hotel . get nice room front look train station . window well sound proof noise outside . inner wall well insulated.The young staff pleasant deal ( though would agree comment previous review others ) . want something eat even travel distance , tell food serve bar . atmosphere anyway.There number cafe restaurant near train station area - 's pretty touristy around . 20 - 25 minute walk Leaning Tower complex.For overnight - want quick , easy access train station airport - fine",0
206956210,"stay hotel recently agree entirely comment make reviewer male staff reception unwelcoming time exceedingly rude.The room book superior room , disappointment . Chokingly small stupid little chair sit , 20 minute enough . area sit bottom bed 3ft 6ft . Totally inadequate one u move way time need past . space store one suitcase inside wardrobe limit size . wife 's suitcase either bed across 2 little chair use bed.Breakfast OK nothing spectacular , bacon fatty greasy . Also hot times.The hotel lack atmosphere pleasurable place stay 1 night . Pisa dump , dirty unkempt . Apart lean tower et al little else see . Lucca much nice place close enough visit Pisa see tower etc . day trip.The train station always busy particularly train Florence get ticket early . use machine station - easy convenient .",0
206502963,"book NH Cavalieri close train station directly opposite . However , flight morning , arrive early ask chance could check early - answer , check time 3pm ( n't check room available could pay extra ) . however leave luggage visit sight . return back 3PM , check , reception staff slow welcome . enter room , n't expect , seem like standard room , book superior room , go query , state n't superior room leave , upgrade u suite - however , old suite window bedroom , poor ! go back downstairs say unacceptable ( still apology staff ) cause quite bite fuss seem con room actually pay . give u room pay , expect - great start stay , specially morning ! Breakfast ok , staff excellent compare reception staff . Good location station close travel Lucca Florence via PISA Central station.Reception staff need much good - bring hotel rat downEnsure get room pay ! Good location transport link",0
171734382,"Stayed recently stopover Pisa airport ( close look commuter hotel ! ) directly opposite train station reviewer mention . Took fair check , eventually direct room , clean pleasant enough . provide useful amenity , iron , think little odd 4 * hotel.There laundry service , 're stay one night unable use ! friend floor bathroom bath shower , though wet room shower flood bathroom use available towel soak water . Breakfast lovely wide range choice include hot buffet item . hotel also keep baggage , also helpful Pisa day .",0
123014019,"Anadequate hotel good location , opposite railway station . also convenient airport ( 5 min taxi ) . Reasonable breakfast usual Italian fayre . Reception staff business like , lack personal touch . Rooms good size excellent double glaze - keep outside noise minimum , unfortunately say internal noise insulation . Easy walk sight plenty bar restuarants nearby",0
122989841,"Stayed 2 night business . Good location opposite train station le 10 minute airport . Rooms bite tire dull , excite decor . tea/coffee make facility . Bathroom bite grotty . Breakfast bite limit ok. 20 minute walk lean tower . Would stay location .",0
121931503,"hotel almost opposite station , perfect stopover combine stay Pisa visit Florence ( definitely recommend see Florence , Pisa much cheap stay ) . Pisa big city pretty easy get around foot . room modern fairly simply furnish . Despite location quiet . book non-smoking room smelt tobacco . arrive late tire , one night , n't bother complain . 's nothing get excite hotel , absolutely nothing wrong either . 's great base short stay time , maybe place want romantic charm relax around hotel .",0
161257127,"one night stopover land Pisa airport even . Taxi airport cost 7 eur 10 min . hotel locate center city right across street railway station . hotel nice clean mean luxury hotel . Service friendly WiFi free . room clean quiet , bed comfortable bathroom clean . single room rather small smoke room although request non-smoking room . restaurant limit selection dinner , dish good quality . Breakfast good , sufficient selection . hotel good affordable choice stay Pisa one two day .",0
388344975,"stay last year impress room , particularly kettle lot continental hotel n't . time room lot shabby one last year sign kettle ! carpet also wear . bite disappoint . However , good location arrive flight train want walk across road train station . wish reception staff would bite friendly . lady check last time abrupt . realise likely language difference , warm welcome long journey would nice . Also check desperate ensure sign NH loyalty scheme hot tire . map provide terrible . poster say , far small use whatsoever . much good map would appreciate , i.e . one read without magnify glass .",0
504581937,like take bath hot water donÂ´t come . gloomy rooms.They need modernization . Every guest wait hour get room . Stay centric hotel . nice experience . nice detail guest room .,0
409373152,Decent 4 Star Hotel directly across road Pisa Centrale Station . hotel fairly modern room & ; bathroom good size clean comfortable bed . carpet corridor quite dirty stain could replace . Breakfast OK usual cheap Meats Cheeses Juices high standard .,0
196856823,"Outside station airport bus drop . short walk centre pisa probably 20 min Leaning Tower.Upgraded superior room . huge good enough balcony . Bathroom fine , good bed ( tempur mattress style ) quite quiet.Breakfast adequate . Free wifi , bite slow.Downside air condition poor . Would like drummer .",0
191658468,"NH hotel , NH Cavalleri deliver consistent experience - get exactly expect , le . Clean comfortable room expect amenities.One thing note , location hotel excellent , right opposite train station ideal day trip neighbour town Cinque Terres .",0
191317066,"Went Hotel cruise Civitaveccia . book triple room breakfast . read comment board request modernize room show picture Hotel . receive small room sofabed third bed chair behind main door , obviously around sofa one stage . room stuffy open two window let fresh air . could sleep open window traffic noisy right opposite train station . room would receive one star , believe good . reason give Hotel 3 star : service reception friendly . grumpy guy mention review must fire . breakfast ok WiFi work . location close train station plus u . n't understand give modernize large room Hotel half empty anyway January ? !",0
188675280,"family stay hotel 2 night early december 2013 . hotel situate across road train station , , travel lot use train , good locatioon stay . However , please note although bathroom spacious , strange smell like wash . really put u able smell even door close , imagine sleep beside smelly bathroom . Breakfast normal staff friendly .",0
473454226,"hotel solid hotel , good bathroom , functional , bite basic furnish . room size bite small , usable . Breakfast good , location ca n't beat . good hotel short stay , cramp room would get old spend amount time .",0
535485977,"hotel immediately adjacent train station . convenient location.We walk Leaning Tower , number restaurant vicinity . room small , clean comfortable . Check bite slow ; , check go smoothly.The purpose visit see Leaning Tower . stay one night.Leaving Pisa absolute nightmare . take three hour clear security airport . never visit .",0
533687972,"Definitely 4stars hotel . really old , air-condition family room work window bedroom . bad nh hotel ever . breakfast really god .",0
127992772,hotel right across train station make easy get train bus . room clean nothing special . problem heat room work pile extra blanket . breakfast great give u good start explore city .,0
127596867,hotel ok .. room clean near station air room . breakfast ok bacon .,0
160211201,"would n't choose hotel romantic break , example , certainly great place , opposite railway station . basically functional business hotel well . staff nice , breakfast good room small good enough . air condition work nice balcony . stop way back Florence one night fine . get train second away , cost Â£1 take 5 minute . take right departure lounge convenient . Pisa big place cover length half hour walk . Therefore , 're go stay Pisa would say NH Cavaliere ideal place base functionality location .",0
505706483,"Stayed 1 night travel Italy.Right next train station long walk town find Leaning Tower.The hotel modern nice , staff friendly helpful . room good size , comfy bed & ; nice bathroom . ask non-smoking room judge smell room think smoke one.Breakfast excellent , one big selection ive see hotel long time , worth pay for.If travel area need 1 night Pisa , small town , 've see tower see .",0
130961311,"stay two non-consecutive night could experience two different room ... first room renovation definitely expect ... however three day late check another floor great room . Staff helpful ... location ideally ( close airport ) walk tower really worthwhile ( see dome , tower city also 's dark ... make full experience ) . Breakfast good usual ( Italy ) . Opposite station . Take train Florence 45 min ( buy ticket selfservice ticketbooth select time ticket ... also English ) . renovate room would recommend . actually think return next visit ( need sleepover Pisa explore Tuscany ) .",0
129071282,"nice hotel great value . across street train station . Customer service right , say lack proper trainig . bite far Leaning Tower , get easy bus , bike , taxi ... , enjoy 25 minute walk main street . travel child make sure umbrella stroller ( regular american stroller fit anywhere ! ) good Wheels , sidewalk bumpy !",0
541212911,"double room single use sufficiently large , bathroom rather comfortable ; clean . location front train station perfect arrive train even storm however , day many commuter go station , even neighborhood populate almost exclusively immigrant . good breakfast . tourist interest lean tower keep mind tower opposite side town .",0
114825476,"bed night , quite clean modern ( ask refurbed room , apparently n't freshen ) need close railway station airport . , wouldnât stay Pisa , lean tower aside , bite dump ! park inconvenient side street lock gate , bite faff , especially 5am !",0
113735708,"overnight stay hotel recently , late flight Pisa airport.It ten minute via Taxi hotel , also bus stop outside hotel , railway station directly across road . hotel fine , adequate need , bed breakfast . ask twin room , get double bed single sort roll-away bed firm ( hard ! ) didnt sleep . ask recommendation nearby pub/bar , direct all-night bar around corner , ( front door hotel , turn right turn right ) end block side road . turn complete rip-off ( 8.40 Euro beer 12 euro Jameson ice ) , avoid ! ( sorry cant remember name exactly large white neon sign ) . great area hang around night , often case near central railway station . Breakfast hotel good , plenty choice . Hotel decor fresh modern . fine .",0
